"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Trinidad and Tobago","TTO","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","4486655404.72734","4259153166.21402","4052190181.79968","3719159287.24537","4009391866.14155","3968672412.8671","4032151073.39706","4149727478.25831","4034688788.9026","3792910429.48234","4098581206.73148","3816763209.4364","4100140046.87823","4176732178.92528","4602043514.21068","5183445316.97114","5723199642.95992","6117292835.60139","6657820479.00506","8424080239.72525","9101854815.67606","10008960675.9682","11754337903.8982","12265780236.014","12393582232.839","12151642023.2703","11924068700.4941","11501968237.3295","11425692105.5805","11633796855.5974","11452314441.245","11367955768.3883","10525160883.6516","10463997774.0226","10312700992.5697","",
"Tunisia","TUN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","1166366635.88316","1306960536.72674","1367437514.55707","1695879054.95369","1715908477.82604","1843279279.27169","2010319658.35702","2367541469.22731","2408377733.39855","2708039701.93619","2884997405.56998","3101819530.48037","3332448098.05448","3625498307.30875","4018500368.11905","4381361396.76339","4681217719.90766","4687245716.75645","5001491825.83021","5191867542.36032","5283457674.69713","5240871031.42122","5259928471.67601","5383020817.03991","6132272217.07264","6265282585.59968","6469853733.45265","6934416853.03476","7128876112.14823","7538796175.58803","7760674244.86818","8020277297.79964","8500591663.61823","9001643777.74291","9381565675.72076","9497092792.47298","9766038210.0634","9943051313.84207","9863039183.03225","10366196223.2165","10594221752.4574","10754835085.9833","11952752628.3374","12132324897.4468","12122557635.3337","12765404499.0918","12032672472.1467","12177868287.6733","12121623727.2167","12105860814.1149","11929158174.7042","11881210292.4393","11726243232.6958","11723947864.2718","",
"Turkey","TUR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","21972739503.8065","24019564640.9812","24908841741.5274","26440431460.854","29208164003.5194","32462599780.5695","34348001401.12","36846594408.7387","40460075929.0241","42628425322.0037","42275053935.6392","40822631594.6479","40428478928.9353","43515905189.7277","44368129530.9558","48063188653.9755","52995004015.6865","57082246165.5085","63390823375.2047","69939665384.445","70080570316.4429","73540334540.2865","78385972778.8731","80274799707.9269","85086876604.7109","92013511841.8267","87453236473.4889","95101364138.4748","101663788230.123","111288712659.835","120291708789.119","114095548259.373","121356082035.442","108325981627.29","114895544291.545","125108677117.134","142015454490.502","157355470949.416","177505646578.729","190641586879.569","189459037982.539","169768396478.746","189901430662.763","226230590822.709","237010254291.699","261483327461.888","275735953013.811","289567809535.953","302744046175.46","330494407934.612","331658242260.249","324619907442.328",
"Tuvalu","TUV","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","784073.942335224","859701.113416029","1211565.13535859","1046983.57670804","1097550.47946274","954522.026904356","807284.979665252","1004451.26379834","1158128.73623067","1167311.12462497","1322136.39560658","1392279.64028524","1793180.16691679","1998636.10723918","1734259.84138672","1418997.8398492","1682162.5405663","2433970.59034934","3510350.56323634","3033376.49942149","1773986.42450926","2534084.1304816","1627450.80971695","1651873.41218233","1720741.32513956","1815052.10593931","","","","",
"Tanzania","TZA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2345447869.89296","2349416093.96984","2350439418.39293","2259772887.47731","2296305564.13785","2252211658.17169","2402742659.06587","2563324978.52089","2827137976.81156","3038218057.71468","3171659761.10961","3405874387.91547","3768363480.16765","4232908964.74672","4742995040.41554","5253762251.21475","5755736288.83876","6297257827.05277","6681350860.70704","6907809270.65474","7541332287.56523","8433974929.34306","8790326774.98743","9711348031.16056","10290507803.0138","11290589120.2882","12617052151.8643","13964122000.5182","","",
"Uganda","UGA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","676450466.847871","658721066.772814","713476393.567952","681250048.136604","648779798.407624","739391523.339697","881176057.045492","918482058.101608","972635992.228912","1052451621.28833","1141037172.17692","1236759125.50775","1397701773.67561","1680826722.01855","1959260781.90616","2181825426.25725","2371938881.87462","2618255847.16913","2884669173.32023","2978694719.19333","3199605437.13523","3502569319.73709","3783499602.12586","4220799411.65012","4842727131.82074","5307747808.30368","5775857653.47655","6107788132.82798","6588240102.56292","7332517538.08173","7556642526.28236","7718545967.80739","8208037888.84547","8844460812.62245","9247114331.72573","9868031712.26456","10656775404.7484","11810346738.0601",
"Ukraine","UKR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78453550072.6773","70594245249.2563","58597844120.1673","45554410479.3589","29704476019.4566","25300356532.5874","22898078746.4086","21927352084.2785","21912142686.1233","22789990851.3534","25369817820.9587","28972331947.1748","31000395181.2088","32019998059.378","35622247832.5521","35732676798.2257","38305429532.7386","42327499621.9568","39914832148.7978","32143152779.878","35225187761.4799","36797146453.2431","35755331401.7033","33061744568.35","29293316577.2293","24904762800.5273","25790636788.3392","26383520700.9868","27012276189.4664","27623165860.5941",
"Upper middle income","UMC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","760405897020.343","825974072800.01","863557184129.773","943534550329.417","1032025780184.64","1132537701178.25","1213702953941.16","1309394492930.24","1444671806912.55","1496852847337.62","1503270382621.34","1636730408044.96","1673869844124.07","1713415967534.16","1771425521122.1","1776353504073.98","1767992212558.66","1823128775789.34","1795763817342.45","1896175671211.86","1982388441938.74","2085791298197.08","2193512315018.53","2267754039217.81","2325438731924.73","2438355890844.37","2446486491635.97","2420744186052.31","2479575195398.61","2550991347380.95","2655850240468.18","2799871287949.81","2963131565651.53","3011702772239.26","3091696113950.11","3300974041132.16","3392746377285.04","3530493814628.67","3742935727942.09","4090358214119.64","4376842390237.86","4738581590910.18","5161020334665.59","5448028247959.97","5543728648312.23","6048403830496.9","6509594198499.58","6833154450703.15","7180459316372.82","7489278637751.48","7748632189614.17","8105167270493.8","8445498091186.53","8783456247111.51","9103495568500.89",
"Uruguay","URY","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","5890700809.57116","5830250978.50013","5384270553.81256","5893659432.53503","6638128242.41458","6829865854.63703","6783026679.3054","6588138977.69693","6787269436.05367","7210503983.78754","7075111522.71741","7384046874.80023","7118216939.54941","7298452192.81757","7681602150.02916","7987522717.98225","7728378726.11238","7443701649.35025","7061417012.17272","6425326679.28362","6508463625.44878","6755500896.74878","7612963550.36431","7723320065.35902","8695136023.02547","8618698392.89648","9076730955.151","9881322379.14583","9741476869.09121","9666082381.40819","10141780319.1472","10572954705.7542","10625091923.5143","10738458476.2879","10435451045.2171","10512635381.8118","10464305091.5394",
"United States","USA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2449380078022.12","2540956330713.24","2683287875827.4","2818669572383.16","2720085557175.11","2721958367780.78","2800921023795.62","2956540810978.48","3002878371725.83","3128871495632.98","3189498673690.39","3075408237028.88","2842827190966.71","2901755514000","2914380035033.49","2959954091555.96","3034473421966.38","3084647317889.8","3145446733772.26","3150149982934.48","3205573889978.26","","",
"Uzbekistan","UZB","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","6180534235.58907","6180534235.58907","6665316090.17474","6771307820.09441","7045264591.30157","5710945842.55026","5351298729.91217","4762212354.52105","4516882240.43904","4582342184.95051","4704145650.08616","4813073151.80587","4914301972.70033","5001675154.59764","5146506723.72921","5321488267.46307","5490550357.43739","5813595299.26851","6122930909.49692","6605301913.12271","7159773893.63874","7626160036.28624","8380316883.49876","10565011642.2248","11114510570.023","11974237950.3375","13191163495.8597","14240839709.0328","15548567467.278","16482191865.0859","17383378765.8166","19458839333.7681","21526757224.7603",
"St. Vincent and the Grenadines","VCT","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","32988035.7409211","37569458.1047237","44256184.645192","46461838.4417139","47548615.8092153","49390954.2642061","50942455.8507301","53399439.4876132","54769326.7034902","60701573.7478498","66668680.1223341","70343202.0150542","77685324.1626069","74430003.023288","76890436.0843468","85126802.3062442","86515824.5281657","88283745.5763656","90773502.3892437","89653806.9042979","95561128.1215041","100033073.200474","98743686.8301397","90555999.0572336","92014301.4687308","95384828.2706627","108036621.522139","114308438.578844","118044008.169139","123761993.920886","131528713.383975","124236380.903191","117283339.03504","112270370.37037","110702450.290498","108414380.871615","110538365.630977","105839163.29857","111463620.79439","111094430.310466","115009672.602937","118396197.659173","113259436.234708",
"Venezuela, RB","VEN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","112002414637.432","107622188750.359","121475779979.053","120505379290.072","118480950260.78","127704113237.754","123005046325.234","113544862924.596","120213225473.66","125191974072.934","130227194620.175","132911657687.246","126146980434.242","123742962595.987","118539133108.553","108796689888.396","124363492287.176","123087716249.731","132398710129.955","137455146777.432","146271210807.742","132283029736.976","145948487972.157","162635450880.268","172928418296.259","176517810677.1","174175273999.798","183570399846.171","187782891567.167","183270418309.657","182704435686.323","167446480395.777","173865276865.247","179429556649.932","158221044702.862","142727494267.168","167856436497.985","179261398293.821","191941513039.073","199877986040.337","207232404329.184","196954308073.158","190338923088.821","196148658080.345","205299690841.213","204445560640.681","192500802886.307","","","","","",
